ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Haleakala NP,HALE,National Park,Pacific West ,HI,2017,12,"108,254","2,424","250,587","2,424",0,0,337,0,204,0,463,Haleakala NP,HALE,National Park,Pacific West ,HI,2017,"1,112,390","29,088","2,717,910","20,160",0,0,"7,191",0,"2,877",0,"4,840"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,1,"97,098","2,424","228,121","2,424",0,0,714,0,235,0,396,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,2,"89,499","2,424","215,689","2,424",0,0,754,0,175,0,279,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,3,"89,853","2,424","217,510","2,424",0,0,721,0,142,0,129,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,4,"93,034","2,424","231,715","2,424",0,0,548,0,599,0,409,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,5,"104,022","2,424","249,117","2,424",0,0,542,0,201,0,440,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,6,"102,600","2,424","247,588","2,424",0,0,717,0,253,0,365,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,7,"123,871","2,424","305,101","2,424",0,0,"1,103",0,277,0,384,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,8,"83,129","2,424","195,522","2,424",0,0,552,0,218,0,237,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,9,"69,877","2,424","162,169","2,424",0,0,450,0,226,0,371,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,10,"52,879","2,424","150,495","2,424",0,0,420,0,200,0,460,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,11,"52,581","2,424","138,444","2,424",0,0,430,0,200,0,500,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2018,12,"85,641","2,424","193,156","2,424",0,0,250,0,150,0,300,Haleakala NP,HALE,National Park,Pacific West ,HI,2018,"1,044,084","29,088","2,534,627","20,160",0,0,"7,201",0,"2,876",0,"4,270"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,1,"53,523","1,680","110,287","1,680",0,0,121,0,0,0,14,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,2,"83,666","1,680","186,725","1,680",0,0,669,0,0,0,139,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,3,"93,074","1,680","213,220","1,680",0,0,721,0,141,0,266,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,4,"87,763","1,680","199,454","1,680",0,0,784,0,209,0,4,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,5,"85,159","1,680","196,261","1,680",0,0,798,0,1,0,282,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,6,"85,338","1,680","195,156","1,680",0,0,"1,018",0,0,0,2,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,7,"86,267","1,680","205,078","1,680",0,0,"1,040",0,305,0,11,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,8,"84,618","1,680","201,371","1,680",0,0,783,0,166,0,390,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,9,"98,856","1,680","219,888","1,680",0,0,715,0,206,0,3,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,10,"73,204","1,680","166,784","1,680",0,0,697,0,146,0,6,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,11,"72,075","1,680","177,941","1,680",0,0,856,0,196,0,356,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2019,12,"90,851","1,680","216,909","1,680",0,0,869,0,246,0,352,Haleakala NP,HALE,National Park,Pacific West ,HI,2019,"994,394","20,160","2,289,074","20,160",0,0,"9,071",0,"1,616",0,"1,825"
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,1,"77,427","1,680","193,663","1,680",0,0,"1,030",0,222,0,365,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,2,"69,447","1,680","171,367","1,680",0,0,954,0,170,0,229,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,3,"35,688","1,680","81,359","1,680",0,0,416,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,4,0,"1,680",0,"1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,5,0,"1,680",0,"1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,6,"2,376","1,680","4,752","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,7,"10,048","1,680","20,097","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,8,"1,854","1,680","3,709","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,9,"9,608","1,680","19,216","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,10,"13,997","1,680","27,994","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,11,"42,320","1,680","84,640","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2020,12,"56,382","1,680","112,764","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2020,"319,147","20,160","719,561","20,160",0,0,"2,400",0,392,0,594
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,1,"46,112","1,680","92,224","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,2,"51,021","1,680","102,042","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,3,"51,871","1,680","103,743","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,4,"63,781","1,680","127,562","1,680",0,0,0,0,0,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,5,"79,469","1,680","170,194","1,680",0,0,0,0,469,0,0,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,6,"89,207","1,680","213,311","1,680",0,0,438,0,508,0,508,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,7,"89,064","1,680","211,561","1,680",0,0,672,0,563,0,158,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,8,"79,648","1,680","190,040","1,680",0,0,520,0,611,0,150,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,9,"79,339","1,680","176,678","1,680",0,0,0,0,520,0,230,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,10,"74,933","1,680","180,706","1,680",0,0,541,0,522,0,222,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,11,"72,249","1,680","183,233","1,680",0,0,569,0,762,0,283,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2021,12,"76,487","1,680","188,854","1,680",0,0,380,0,804,0,311,Haleakala NP,HALE,National Park,Pacific West ,HI,2021,"853,181","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,1,"71,681","1,680","177,827","1,680",0,0,546,0,603,0,287,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,2,"68,985","1,680","161,490","1,680",0,0,533,0,170,0,277,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,3,"83,897","1,680","204,610","1,680",0,0,"1,005",0,215,0,314,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,4,"89,299","1,680","221,294","1,680",0,0,"1,411",0,65,0,303,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,5,"93,713","1,680","253,017","1,680",0,0,"2,137",0,203,0,393,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,6,"97,394","1,680","262,228","1,680",0,0,"2,172",0,250,0,388,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,7,"104,084","1,680","288,952","1,680",0,0,"2,505",0,330,0,531,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,8,"106,137","1,680","301,914","1,680",0,0,"2,332",0,"1,062",0,341,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,9,"95,674","1,680","265,868","1,680",0,0,"1,892",0,732,0,481,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,10,"96,761","1,680","274,809","1,680",0,0,"2,118",0,732,0,537,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,11,"82,116","1,680","235,175","1,680",0,0,"1,940",0,532,0,484,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2022,12,"97,875","1,680","271,591","1,680",0,0,"2,023",0,710,0,427,Haleakala NP,HALE,National Park,Pacific West ,HI,2022,"1,087,616","20,160","2,918,775","20,160",0,0,"20,614",0,"5,604",0,"4,763"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,1,"74,088","1,680","217,343","1,680",0,0,"1,830",0,608,0,444,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,2,"69,059","1,680","207,695","1,680",0,0,"2,108",0,420,0,371,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,3,"77,302","1,680","220,364","1,680",0,0,"1,783",0,502,0,455,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,4,"81,423","1,680","234,054","1,680",0,0,"1,795",0,547,0,625,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,5,"83,619","1,680","240,797","1,680",0,0,"1,862",0,652,0,551,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,6,"82,677","1,680","246,690","1,680",0,0,"2,256",0,578,0,555,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,7,"86,122","1,680","264,189","1,680",0,0,"2,430",0,759,0,642,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,8,"19,704","1,680","95,543","1,680",0,0,"1,465",0,585,0,289,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,9,"43,244","1,680","169,864","1,680",0,0,"2,104",0,819,0,551,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,10,"57,173","1,680","187,377","1,680",0,0,"2,147",0,334,0,562,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,11,"53,164","1,680","163,256","1,680",0,0,"2,125",0,146,0,101,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,12,"63,717","1,680","183,474","1,680",0,0,"1,543",0,164,0,628,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,1,"60,752","1,680","188,848","1,680",0,0,"1,959",0,373,0,474,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,2,"53,964","1,680","173,999","1,680",0,0,"2,030",0,346,0,377,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,3,"69,084","1,680","212,160","1,680",0,0,"1,991",0,568,0,524,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,4,"59,427","1,680","164,021","1,680",0,0,"1,234",0,301,0,347,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,5,"62,801","1,680","196,282","1,680",0,0,"1,829",0,563,0,553,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,6,"64,736","1,680","162,207","1,680",0,0,595,0,163,0,606,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,7,"38,026","1,680","145,604","1,680",0,0,"2,447",0,403,0,48,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,8,"62,600","1,680","192,256","1,680",0,0,"1,873",0,416,0,505,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,9,"63,703","1,680","188,415","1,680",0,0,"1,708",0,379,0,455,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,10,"66,793","1,680","191,377","1,680",0,0,"1,591",0,412,0,405,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,11,"60,098","1,680","184,467","1,680",0,0,"1,496",0,569,0,613,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2024,12,"70,493","1,680","199,258","1,680",0,0,"1,544",0,381,0,503,Haleakala NP,HALE,National Park,Pacific West ,HI,2024,"732,477","20,160","2,198,894","20,160",0,0,"20,297",0,"4,874",0,"5,410"
Haleakala NP,HALE,National Park,Pacific West ,HI,2025,1,"59,527","1,680","185,077","1,680",0,0,"1,731",0,409,0,611,Haleakala NP,HALE,National Park,Pacific West ,HI,2025,"853,711","20,160","2,379,537","20,160",0,0,"18,163",0,"3,862",0,"5,980"
Haleakala NP,HALE,National Park,Pacific West ,HI,2025,2,"60,141","1,680","172,385","1,680",0,0,"1,459",0,270,0,442,Haleakala NP,HALE,National Park,Pacific West ,HI,2025,"853,711","20,160","2,379,537","20,160",0,0,"18,163",0,"3,862",0,"5,980"
Haleakala NP,HALE,National Park,Pacific West ,HI,2025,3,"76,026","1,680","177,684","1,680",0,0,837,0,148,0,83,Haleakala NP,HALE,National Park,Pacific West ,HI,2025,"853,711","20,160","2,379,537","20,160",0,0,"18,163",0,"3,862",0,"5,980"
Haleakala NP,HALE,National Park,Pacific West ,HI,2025,4,"65,751","1,680","193,661","1,680",0,0,"1,641",0,408,0,541,Haleakala NP,HALE,National Park,Pacific West ,HI,2025,"853,711","20,160","2,379,537","20,160",0,0,"18,163",0,"3,862",0,"5,980"
